"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://www.lifeusa.org/post/women-s-empowerment-the-key-to-solving-world-hunger","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/afghanistan-s-earthquake-stories-of-survival-and-relief","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/why-one-gift-means-the-world-to-an-orphaned-child","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/children-forced-to-sleep-in-cars-and-on-the-streets-as-over-800-000-are-displaced-in-lebanon","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/remembering-judge-frank-caprio-a-judge-who-redefined-leadership-through-compassion","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/over-6-5-hungry-in-somalia-why-your-giving-matters-now-more-than-ever","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/starvation-in-gaza-why-the-world-must-act-now-before-thousands-more-die","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/latest-cuts-to-humanitarian-aid-leave-millions-without-hope","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/building-a-better-world-for-33-years","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/charitable-giving-an-advantage-we-never-saw-coming-from-the-one-big-beautiful-bill-act","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/double-or-triple-your-donation-without-spending-more-through-life-for-relief-and-development-life","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/winter-flooding-in-gaza-leaves-families-cold-and-exhausted","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/school-supplies-could-be-the-key-to-ending-poverty","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/cold-kills-5-million-a-year-life-s-winter-aid-helps-prevent-this-tragedy","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/give-the-smart-way-stop-paying-taxes-on-stocks-and-receive-a-big-tax-deduction","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/health-for-all-how-life-is-closing-the-global-healthcare-gap","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/eid-al-adha-a-celebration-of-unity","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/recognizing-everyday-leaders-and-heros-this-father-s-day-2025","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/she-was-buried-underground-for-13-years-then-she-heard-the-ocean","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/when-the-guadalupe-river-roared-texas-tested-with-devastation-and-loss","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/the-hidden-price-tag-of-fast-fashion-and-how-life-is-offering-sustainable-solutions-you-can-support","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/ramadan-a-place-for-everyone","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/a-step-by-step-guide-on-how-to-participate-in-ramadan","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/sick-kids-with-no-medicine-in-sight-how-life-is-restoring-healthcare-access-in-africa","https://static.wixstatic.com/media/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_54b00c8396124ccbbf6558c8c680bff6~mv2.jpg","The World Keeps Making More Plastic, and the Cost is Human","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
